ID,Sex,Used,JulianDay,Easting,Northing,elevation,shrub,pfg,afg,tree
374,M,1,135,650764.6086,5281873.044,616,0,38,2,0
374,M,1,136,650303.6977,5282298.158,637,0,17,0,0
374,M,1,137,650856.5803,5281657.461,593,1,85,0,1
374,M,1,138,650357.0552,5282384.055,640,10,22,10,10
374,M,1,145,651427.8005,5281557.762,623,0,54,0,0
374,M,1,146,651793.362,5281654.035,625,0,66,1,0
374,M,1,147,651727.1598,5281657.868,637,0,68,1,0
374,M,1,166,653099.3829,5282491.208,661,0,47,0,0
374,M,1,167,650890.2477,5281778.439,620,0,44,0,0
374,M,1,168,650728.7196,5281808.725,594,3,67,7,3
374,M,1,153,656970.9601,5271566.603,730,3,33,7,3
374,M,1,154,657011.5006,5272995.652,733,2,35,10,2
374,M,0,151,637665.6178,5262372.831,784,4,74,1,4
374,M,0,152,605045.0775,5239355.424,646,1,41,1,1
374,M,0,107,613525.5397,5238211.669,725,2,74,3,2
374,M,0,119,610506.5889,5223321.466,686,1,80,1,1
374,M,0,121,608224.6974,5246847.313,741,6,30,1,6
374,M,0,122,612937.2032,5259861.803,711,24,45,5,24
374,M,0,123,606043.4466,5236503.559,660,7,73,3,7
374,M,0,140,620121.6123,5259755.725,731,7,68,5,7
374,M,0,148,611295.5044,5248255.547,707,1,82,0,1
374,M,0,149,616465.624,5257477.889,768,1,82,1,1
374,M,0,155,648420.015,5266787.698,719,0,39,1,0
374,M,0,156,609763.4368,5225076.799,733,0,22,1,0
374,M,0,157,609645.6331,5260616.955,646,2,72,5,2
374,M,0,159,630079.5026,5266465.79,683,20,26,7,20
374,M,0,160,607429.3586,5218502.162,739,6,40,6,6
374,M,0,161,601876.5493,5247097.148,712,6,65,4,6
374,M,0,162,642133.5159,5265965.342,742,2,79,1,2
374,M,0,163,632548.5215,5262767.647,792,2,78,2,2
374,M,0,164,614130.6462,5250210.754,708,0,70,5,0
374,M,0,169,632732.9239,5261695.548,791,0,0,0,0
374,M,0,170,611681.6194,5232697.784,736,14,54,4,14
374,M,0,171,614658.9156,5250792.403,693,0,88,1,0
374,M,0,172,615265.7006,5247375.434,742,2,68,6,2
374,M,0,174,605818.0688,5252048.812,678,0,73,2,0
374,M,0,175,651383.9323,5266862.579,749,0,71,2,0
374,M,0,176,616310.4142,5247738.223,741,21,16,1,21
374,M,0,177,610594.8225,5246788.292,723,4,61,6,4
374,M,0,178,611680.7703,5259342.383,675,0,70,0,0
374,M,0,180,606849.4125,5262025.914,717,30,30,4,30
374,M,0,181,615449.052,5263531.836,626,1,86,1,1
374,M,0,91,640128.7517,5265305.684,768,0,83,3,0
374,M,0,92,633771.2759,5264403.004,718,24,49,3,24
374,M,0,93,608037.002,5259573.337,776,2,23,3,2
374,M,0,94,611815.7189,5247012.423,733,1,65,5,1
374,M,0,95,646727.2336,5267704.097,623,3,74,4,3
374,M,0,96,607509.474,5238012.363,700,50,17,3,50
374,M,0,97,608092.2832,5253139.336,693,2,61,2,2
374,M,0,98,606114.6395,5229846.251,702,0,57,3,0
374,M,0,99,613178.9353,5260367.427,727,30,18,4,30
374,M,0,100,606883.6846,5244061.144,670,18,47,2,18
374,M,0,101,603689.2459,5243999.264,720,1,81,7,1
374,M,0,102,606774.2821,5255324.197,634,8,70,5,8
374,M,0,103,653814.5181,5267487.813,779,0,21,0,0
374,M,0,105,631659.9365,5277016.68,730,0,91,0,0
374,M,0,106,637288.7188,5274077.715,756,2,68,1,2
374,M,0,108,635708.8709,5270066.043,616,3,64,6,3
374,M,0,109,628774.4479,5272497.321,599,1,73,1,1
374,M,0,110,638118.608,5278692.062,756,1,81,4,1
374,M,0,111,638082.0166,5279968.755,706,0,42,0,0
374,M,0,113,634220.575,5270270.654,662,1,37,6,1
374,M,0,115,651915.1087,5272953.996,688,1,78,2,1
374,M,0,116,621771.4009,5270716.286,698,10,67,4,10
374,M,0,117,635864.8577,5269710.302,615,14,56,7,14
374,M,0,118,646772.2797,5277181.336,625,1,48,7,1
374,M,0,124,637988.8104,5274983.084,768,2,61,1,2
374,M,0,125,630509.1752,5276442.625,737,0,69,5,0
374,M,0,126,641018.5581,5273875.986,689,2,79,5,2
374,M,0,127,618932.8971,5272716.702,604,0,66,2,0
374,M,0,128,628468.2929,5277291.338,713,1,83,0,1
374,M,0,129,651130.9781,5269146.237,778,0,0,0,0
374,M,0,130,622206.1135,5272505.428,604,16,59,1,16
374,M,0,132,646462.5186,5276134.726,692,0,42,0,0
374,M,0,133,635073.3492,5268889.694,761,0,89,2,0
374,M,0,134,629528.7375,5270476.872,622,1,48,8,1
374,M,0,135,646400.6152,5271571.041,638,3,77,11,3
374,M,0,136,650149.497,5279806.78,727,9,71,3,9
374,M,0,137,647177.8184,5273071.366,609,2,78,4,2
374,M,0,138,651392.2782,5276494.515,680,6,67,5,6
374,M,0,145,652133.262,5270863.788,735,3,77,6,3
374,M,0,146,642129.6833,5280808.016,638,10,52,7,10
374,M,0,147,647164.5303,5282200.322,578,19,61,14,19
374,M,0,166,651449.4144,5269749.064,786,2,78,7,2
374,M,0,167,631086.5698,5276321.446,758,0,86,0,0
374,M,0,168,618923.5532,5269383.156,777,0,88,2,0
374,M,0,153,652536.8623,5282841.073,654,0,71,4,0
374,M,0,154,647882.9478,5271008.955,641,4,76,6,4
375,F,1,109,649510.9601,5276814.154,670,0,45,2,0
375,F,1,91,650756.4006,5275545.139,703,0,90,0,0
375,F,1,92,650572.3402,5275975.197,681,0,42,2,0
375,F,1,93,650578.1156,5276508.025,678,0,48,0,0
375,F,1,94,650774.0893,5276488.629,676,0,29,0,0
375,F,1,95,650225.4867,5276480.015,665,0,35,4,0
375,F,1,96,650466.1817,5275427.543,660,0,46,2,0
375,F,1,98,651415.5651,5274832.712,684,0,53,0,0
375,F,1,100,650595.9,5275470.928,695,0,43,3,0
375,F,1,101,651203.6007,5275726.873,697,0,56,0,0
375,F,1,102,650334.7186,5275480.864,677,0,42,1,0
375,F,1,103,650302.7788,5276019.391,638,0,33,9,0
375,F,1,105,650755.2489,5276490.366,676,0,29,0,0
375,F,1,106,650969.9854,5276559.315,672,2,45,1,2
375,F,1,107,652266.1573,5277017.87,669,0,37,3,0
375,F,1,108,651818.3043,5276894.97,686,0,21,3,0
375,F,1,115,653905.4474,5274211.772,655,1,17,0,1
375,F,1,116,653743.8875,5274263.113,645,0,47,0,0
375,F,1,117,653637.4003,5274565.018,697,0,32,2,0
375,F,1,121,653790.2892,5274870.427,695,0,38,1,0
375,F,1,124,653632.8223,5274596.036,709,0,29,0,0
375,F,1,126,653647.5809,5274549.717,684,0,17,2,0
375,F,1,130,653460.8338,5274758.318,720,0,45,1,0
375,F,1,131,653687.4847,5274434,656,0,29,1,0
375,F,1,136,652140.4954,5277022.37,704,0,14,4,0
375,F,1,137,652348.5635,5277201.295,687,1,12,2,1
375,F,1,138,652333.0476,5277018.507,659,1,23,3,1
375,F,1,139,652031.3182,5276884.958,687,0,28,2,0
375,F,1,140,652047.0948,5276885.37,687,0,28,1,0
375,F,1,141,652335.3214,5277075.283,638,4,18,4,4
375,F,1,142,652227.9937,5277183.685,681,0,35,0,0
375,F,1,143,652309.7298,5277019.009,664,1,27,3,1
375,F,1,144,652033.3109,5276895.018,696,0,28,2,0
375,F,1,145,651991.7537,5276960.659,703,0,39,0,0
375,F,1,146,652227.1925,5277128.059,682,0,39,0,0
375,F,1,147,652289.7614,5277035.168,653,0,25,3,0
375,F,1,148,652033.8591,5276902.817,696,0,43,2,0
375,F,1,149,652444.2761,5278053.433,669,0,17,5,0
375,F,1,150,652331.487,5277020.69,659,1,23,3,1
375,F,1,151,652029.6706,5276890.475,696,0,28,2,0
375,F,1,158,653682.2308,5274576.209,708,0,35,1,0
375,F,1,159,653494.623,5274674.69,701,0,22,2,0
375,F,1,160,653889.744,5274891.958,700,0,21,0,0
375,F,1,166,653632.9303,5274534.874,671,0,17,2,0
375,F,1,169,653451.3471,5274775.862,720,0,45,1,0
375,F,1,170,652214.8292,5277313.454,727,0,38,1,0
375,F,1,172,652318.6285,5277023.69,659,1,23,3,1
375,F,1,173,652700.9,5277926.707,654,0,30,3,0
375,F,1,174,652667.5587,5277936.954,664,3,12,4,3
375,F,1,175,652541.6187,5277981.472,661,0,62,1,0
375,F,1,177,652519.2735,5277313.635,671,0,31,1,0
375,F,1,178,652499.8759,5277968.146,672,0,53,1,0
375,F,1,179,652015.1877,5276955.71,703,0,44,1,0
375,F,1,180,652355.77,5277126.974,644,1,28,0,1
375,F,1,181,652636.6166,5277941.703,662,3,12,4,3
375,F,1,111,654089.4442,5274364.541,648,0,24,0,0
375,F,1,112,654133.9354,5274360.157,638,0,25,1,0
375,F,1,114,654004.0148,5274238.841,653,0,39,3,0
375,F,1,118,653990.3182,5275070.326,703,0,21,2,0
375,F,1,119,654034.1943,5275003.647,668,0,34,2,0
375,F,1,120,654033.5603,5274999.182,668,0,34,2,0
375,F,1,122,653960.8158,5275048.416,695,0,18,0,0
375,F,1,125,654071.3724,5275190.35,697,0,37,0,0
375,F,1,127,653989.8897,5275058.081,703,0,21,2,0
375,F,1,128,653960.4341,5275062.864,695,0,21,2,0
375,F,1,132,654000.6631,5275077.272,695,0,21,2,0
375,F,1,133,653996.9123,5274991.541,671,1,14,1,1
375,F,1,134,654060.7153,5274967.649,667,0,48,2,0
375,F,1,135,654062.1349,5275027.74,682,0,52,3,0
375,F,1,152,654020.741,5275171.218,690,0,28,3,0
375,F,1,153,654092.7248,5275207.596,708,0,34,1,0
375,F,1,154,654012.7338,5275104.281,703,0,39,3,0
375,F,1,155,654021.7883,5275017.777,668,0,40,1,0
375,F,1,156,654010.8974,5275003.032,668,0,34,2,0
375,F,1,157,654012.9757,5275009.759,668,0,40,1,0
375,F,1,161,654020.9659,5275048.894,683,0,41,1,0
375,F,1,162,654060.5391,5274974.317,667,0,48,2,0
375,F,1,164,654026.8898,5275052.386,683,0,41,1,0
375,F,1,165,654022.4496,5275163.479,690,0,28,3,0
375,F,1,167,653955.614,5275046.055,684,0,18,0,0
375,F,0,109,609738.5637,5265348.423,610,1,78,3,1
375,F,0,91,615245.2912,5267267.251,744,0,84,1,0
375,F,0,92,645792.5442,5267139.971,636,0,57,2,0
375,F,0,93,606699.8012,5246575.031,658,2,69,3,2
375,F,0,94,611426.7167,5245576.866,736,53,13,4,53
375,F,0,95,612315.5395,5229988.747,751,0,13,4,0
375,F,0,96,627847.6336,5262802.063,767,14,58,8,14
375,F,0,98,608561.1471,5245292.716,747,1,59,3,1
375,F,0,100,608554.6976,5261267.745,635,2,83,5,2
375,F,0,101,617032.1014,5255156.206,795,1,67,5,1
375,F,0,102,617590.6694,5248700.398,705,0,52,9,0
375,F,0,103,652822.032,5267495.989,766,3,80,3,3
375,F,0,105,653139.5613,5267070.383,771,2,71,2,2
375,F,0,106,638628.9246,5277114.677,746,14,62,9,14
375,F,0,107,640553.8237,5272647.691,595,0,50,4,0
375,F,0,108,634205.7652,5273888.408,763,0,74,9,0
375,F,0,115,640281.586,5268454.151,726,0,39,1,0
375,F,0,116,642560.0239,5274747.103,714,1,61,1,1
375,F,0,117,636971.6066,5277012.532,739,1,81,3,1
375,F,0,121,635642.8862,5278692.132,724,5,67,2,5
375,F,0,124,650112.0265,5277283.901,724,1,81,2,1
375,F,0,126,626653.5605,5276482.924,689,0,89,2,0
375,F,0,130,644603.3452,5272935.612,754,4,80,3,4
375,F,0,131,620035.2813,5268362.869,736,6,60,4,6
375,F,0,136,628331.0422,5276375.47,716,0,92,1,0
375,F,0,137,622871.1351,5271343.722,766,1,87,0,1
375,F,0,138,637336.9878,5271944.8,662,4,37,5,4
375,F,0,139,651458.0944,5279770.456,629,10,50,8,10
375,F,0,140,635817.408,5275031.677,738,1,78,2,1
375,F,0,141,635664.5052,5277782.26,725,0,13,8,0
375,F,0,142,613746.4653,5269087.199,740,1,83,0,1
375,F,0,143,615202.2703,5270441.824,720,0,77,1,0
375,F,0,144,632301.8934,5277320.375,728,4,74,14,4
375,F,0,145,615416.8037,5269411.902,713,13,48,1,13
375,F,0,146,635882.2554,5280041.701,751,0,37,0,0
375,F,0,147,612127.3303,5269834.381,,,,,
375,F,0,148,644866.091,5275498.918,743,0,67,2,0
375,F,0,149,634194.959,5272730.167,641,0,41,0,0
375,F,0,150,637391.5955,5279223.774,727,0,58,0,0
375,F,0,151,628414.9725,5276880.486,723,0,97,0,0
375,F,0,158,633546.1311,5271488.736,588,0,11,1,0
375,F,0,159,648088.3951,5282748.328,578,13,72,5,13
375,F,0,160,616825.7274,5271503.421,631,0,28,0,0
375,F,0,166,614512.6427,5269710.73,686,5,41,2,5
375,F,0,169,646117.4418,5271249.329,622,14,44,8,14
375,F,0,170,634387.241,5279783.204,720,1,89,2,1
375,F,0,172,642496.3752,5274616.971,705,4,42,0,4
375,F,0,173,639447.3086,5269536.651,762,13,40,10,13
375,F,0,174,630496.4876,5268597.167,661,3,34,11,3
375,F,0,175,643218.3402,5272727.28,645,0,41,0,0
375,F,0,177,621368.1211,5268770.894,696,23,39,5,23
375,F,0,178,649984.7157,5272573.998,674,1,77,2,1
375,F,0,179,636351.7754,5279087.014,753,1,88,4,1
375,F,0,180,639383.2853,5268370.348,658,0,24,0,0
375,F,0,181,642706.7811,5280862.265,637,8,50,10,8
375,F,0,111,623021.5835,5274287.873,630,11,24,2,11
375,F,0,112,648549.917,5274559.303,672,24,33,5,24
375,F,0,114,647842.5103,5271012.382,640,5,76,5,5
375,F,0,118,644561.2786,5277444.685,736,0,0,0,0
375,F,0,119,646859.2355,5273566.169,583,2,83,6,2
375,F,0,120,626202.7637,5275187.096,726,0,84,4,0
375,F,0,122,626954.8593,5271598.469,597,6,67,2,6
375,F,0,125,624639.3467,5272423.176,596,2,66,0,2
375,F,0,127,629735.3303,5276843.072,733,1,85,3,1
375,F,0,128,639458.3499,5270261.765,636,2,31,7,2
375,F,0,132,639741.1026,5273054.374,618,9,57,5,9
375,F,0,133,619701.06,5269511.962,780,0,92,1,0
375,F,0,134,623413.2833,5268826.658,792,0,81,1,0
375,F,0,135,624378.5351,5271269.171,616,16,57,3,16
375,F,0,152,616576.6477,5271262.07,648,1,26,2,1
375,F,0,153,628932.0898,5271094.863,595,6,62,3,6
375,F,0,154,626125.901,5270542.116,748,38,34,2,38
375,F,0,155,637360.0333,5277993.594,752,1,87,4,1
375,F,0,156,648192.9757,5274618.514,650,4,32,10,4
375,F,0,157,644816.4777,5272568.965,662,0,86,2,0
375,F,0,161,652379.0282,5274826.112,742,5,75,6,5
375,F,0,162,651022.8475,5274729.561,638,2,68,8,2
375,F,0,164,633372.7456,5269169.432,750,0,35,0,0
375,F,0,165,651954.6677,5279185.909,616,6,64,9,6
375,F,0,167,649635.1437,5278647.315,672,24,40,8,24
376,F,1,149,609353.4842,5245396.325,705,0,46,4,0
376,F,1,150,610174.1713,5243366.129,687,0,59,0,0
376,F,1,151,610558.2088,5243400.011,720,0,44,5,0
376,F,1,152,610296.6536,5243444.018,703,4,42,5,4
376,F,1,153,610506.4688,5243297.875,704,3,46,1,3
376,F,1,154,610370.9865,5243469.869,725,0,34,2,0
376,F,1,155,609607.7164,5244118.169,691,1,64,1,1
376,F,1,156,609494.1174,5243969.312,681,0,81,2,0
376,F,1,157,609559.909,5243844.916,673,4,72,4,4
376,F,1,158,610264.4658,5243467.872,705,2,55,0,2
376,F,1,159,610703.1429,5242444.457,704,0,28,1,0
376,F,1,160,610583.6933,5243049.195,735,0,19,1,0
376,F,1,161,609750.6757,5243502.736,678,2,36,3,2
376,F,1,162,609043.7554,5245558.44,688,0,78,5,0
376,F,1,163,609277.8203,5245199.262,694,0,82,1,0
376,F,1,164,607748.4644,5245335.577,708,9,37,5,9
376,F,1,165,606975.6053,5245419.297,666,2,66,4,2
376,F,1,166,606038.9518,5245915.926,665,9,37,3,9
376,F,1,167,605884.2223,5246580.138,696,8,71,7,8
376,F,1,168,606483.0298,5245503.739,657,5,34,7,5
376,F,1,169,608749.4257,5244234.534,709,0,47,0,0
376,F,1,170,606781.9693,5245432.453,659,0,75,1,0
376,F,1,171,609529.2535,5245207.274,724,0,43,4,0
376,F,1,172,610571.4485,5243379.138,732,0,16,2,0
376,F,1,173,610372.289,5243481.01,734,0,34,2,0
376,F,1,174,608703.2048,5244241.462,706,1,41,4,1
376,F,1,175,607013.3575,5245254.344,697,0,44,2,0
376,F,1,176,606541.4715,5245446.99,683,0,32,2,0
376,F,1,177,606492.6046,5245433.877,675,0,32,2,0
376,F,1,178,606006.6891,5246657.939,678,16,58,4,16
376,F,1,179,606543.8402,5245941.727,682,5,49,7,5
376,F,1,180,606567.5811,5246215.628,696,0,65,3,0
376,F,1,181,607955.764,5245483.896,724,1,31,2,1
376,F,1,91,604994.3077,5250519.487,645,0,20,1,0
376,F,1,92,605287.4487,5250545.858,693,0,39,1,0
376,F,1,93,604094.8217,5252422.209,712,0,41,2,0
376,F,1,94,604483.7074,5251515.328,667,0,49,3,0
376,F,1,96,604656.5076,5250965.906,646,2,40,1,2
376,F,1,97,603980.2252,5252544.684,706,0,39,1,0
376,F,1,98,603768.8097,5252894.452,713,0,32,2,0
376,F,1,99,603828.1518,5252866.598,710,0,26,1,0
376,F,1,100,603187.1979,5254090.351,678,0,60,5,0
376,F,1,101,603342.5487,5253964.133,690,0,41,0,0
376,F,1,102,603594.6599,5253185.966,677,0,29,0,0
376,F,1,103,603905.0458,5252614.499,713,0,46,2,0
376,F,1,104,604075.7366,5252349.612,675,0,44,3,0
376,F,1,105,603989.6114,5252525.952,705,0,39,1,0
376,F,1,106,603937.3599,5252877.425,716,0,27,4,0
376,F,0,149,605374.5462,5239895.25,703,72,8,2,72
376,F,0,150,613254.7508,5264757.634,610,0,76,1,0
376,F,0,151,620426.5594,5262962.447,667,20,34,7,20
376,F,0,152,602150.0616,5251820.057,665,0,89,3,0
376,F,0,153,611707.7774,5256967.413,749,7,29,8,7
376,F,0,154,607650.3291,5246669.228,702,0,45,1,0
376,F,0,155,604972.6355,5225784.192,698,0,81,4,0
376,F,0,156,607665.5168,5219304.155,667,2,4,3,2
376,F,0,157,603422.3224,5252022.762,628,4,67,6,4
376,F,0,158,616755.5607,5250349.681,685,1,43,4,1
376,F,0,159,607933.6978,5260975.825,670,8,53,7,8
376,F,0,160,610316.5606,5258255.936,729,5,76,3,5
376,F,0,161,607405.3915,5217492.052,744,1,61,8,1
376,F,0,162,603686.2719,5243077.681,721,15,67,4,15
376,F,0,163,623035.1509,5263672.067,766,0,93,2,0
376,F,0,164,601618.236,5250272.308,733,10,66,5,10
376,F,0,165,614425.3398,5267092.427,734,2,51,1,2
376,F,0,166,624577.2728,5263585.083,778,1,78,2,1
376,F,0,167,609796.1737,5256650.603,689,16,25,3,16
376,F,0,168,609935.9812,5260140.6,739,2,42,6,2
376,F,0,169,623895.1348,5266759.605,757,26,41,4,26
376,F,0,170,618486.7798,5259759.751,698,5,11,2,5
376,F,0,171,619527.0085,5265898.662,672,0,37,0,0
376,F,0,172,609269.91,5216865.612,672,3,74,5,3
376,F,0,173,615099.4701,5239611.93,706,5,70,7,5
376,F,0,174,605942.753,5244569.942,695,1,19,4,1
376,F,0,175,617977.909,5252355.438,732,0,53,5,0
376,F,0,176,625957.4611,5261877.097,774,2,89,4,2
376,F,0,177,630531.3963,5260425.504,775,0,97,1,0
376,F,0,178,603963.0124,5257656.567,657,0,75,4,0
376,F,0,179,620108.5111,5259389.995,690,1,37,2,1
376,F,0,180,614811.0294,5238097.972,743,2,70,9,2
376,F,0,181,603661.715,5252172.343,628,8,50,11,8
376,F,0,91,606211.7913,5225562.119,671,1,86,1,1
376,F,0,92,612270.1354,5241337.898,674,0,76,6,0
376,F,0,93,607320.3781,5231028.713,697,1,78,4,1
376,F,0,94,616884.5447,5246681.919,712,2,80,1,2
376,F,0,96,602265.743,5247565.224,729,0,50,3,0
376,F,0,97,613525.5111,5260253.287,721,12,66,4,12
376,F,0,98,647204.2442,5264877.228,748,0,78,3,0
376,F,0,99,626992.8602,5261971.048,772,7,65,7,7
376,F,0,100,606974.7871,5244609.329,643,0,69,2,0
376,F,0,101,613036.2602,5264979.78,612,15,33,2,15
376,F,0,102,628800.6467,5267180.486,706,3,43,4,3
376,F,0,103,621184.9848,5262395.235,698,19,41,2,19
376,F,0,104,608352.7417,5246944.026,708,8,10,3,8
376,F,0,105,611167.3742,5260561.295,734,8,52,1,8
376,F,0,106,607199.5696,5245487.856,714,11,19,0,11
377,F,1,91,642855.6623,5266222.223,686,0,33,0,0
377,F,1,92,642934.8461,5266525.505,725,0,33,0,0
377,F,1,95,642874.0209,5266426.164,699,0,27,1,0
377,F,1,96,642576.5648,5266395.547,700,0,33,0,0
377,F,1,98,642996.2772,5266846.147,708,1,12,2,1
377,F,1,99,643080.915,5266833.763,674,0,14,1,0
377,F,1,100,643260.6457,5266812.592,706,0,33,2,0
377,F,1,101,642949.6419,5266382.422,695,0,17,0,0
377,F,1,102,642908.544,5266184.596,672,0,53,0,0
377,F,1,103,642987.5715,5266463.412,692,0,34,4,0
377,F,1,104,642950.3858,5266413.576,681,1,27,2,1
377,F,1,105,643195.2032,5266471.833,705,1,22,3,1
377,F,1,106,643136.6298,5266403.679,666,1,41,0,1
377,F,1,108,643330.5337,5266787.618,678,0,40,0,0
377,F,1,109,643145.3609,5266846.462,682,0,45,2,0
377,F,1,110,644309.6732,5267021.887,673,6,17,5,6
377,F,1,111,643226.839,5266471.496,693,0,22,2,0
377,F,1,112,643112.7658,5266301.904,681,0,26,2,0
377,F,1,113,642925.1714,5266520.821,727,0,42,0,0
377,F,1,114,643253.2252,5266900.257,703,0,45,2,0
377,F,1,115,642970.156,5266836.612,687,0,21,2,0
377,F,1,116,643242.9868,5266734.32,672,0,36,1,0
377,F,1,117,643228.2524,5266751.751,680,0,44,2,0
377,F,1,118,643140.0213,5266818.531,669,0,45,4,0
377,F,1,120,643008.227,5266880.911,715,0,23,2,0
377,F,1,121,643000.0307,5266969.669,724,1,11,3,1
377,F,1,122,642927.3874,5266768.846,660,2,23,6,2
377,F,1,125,642951.7007,5266421.391,681,1,27,2,1
377,F,1,127,642949.1068,5266373.513,695,0,17,3,0
377,F,1,128,642935.417,5266502.168,708,0,50,0,0
377,F,1,129,643006.7027,5266297.084,672,0,46,2,0
377,F,1,130,642935.9249,5266512.188,725,0,33,0,0
377,F,1,131,643064.9789,5266469.755,695,0,33,3,0
377,F,1,132,642983.663,5266407.718,674,1,26,5,1
377,F,1,134,642929.456,5266284.074,660,2,47,5,2
377,F,1,136,643050.6798,5266469.405,704,0,31,2,0
377,F,1,137,643128.3598,5266894.972,699,0,27,2,0
377,F,1,138,642939.8853,5266381.071,695,0,17,0,0
377,F,1,142,643104.6326,5266265.01,672,0,57,0,0
377,F,1,143,642979.2106,5266374.25,681,0,31,3,0
377,F,1,144,643048.286,5266474.906,704,0,31,2,0
377,F,1,145,643066.353,5266905.685,714,0,33,1,0
377,F,1,146,643260.1257,5267079.455,714,0,30,1,0
377,F,1,147,643142.1057,5266856.39,682,0,45,2,0
377,F,1,149,642583.616,5266353.464,685,0,33,1,0
377,F,1,150,643287.1828,5267020.071,689,0,33,0,0
377,F,1,151,644336.8025,5267051.469,685,6,18,6,6
377,F,1,152,644359.3942,5267020.891,703,4,22,5,4
377,F,1,153,644384.6557,5266973.7,722,6,26,7,6
377,F,1,154,642860.8736,5266440.298,707,0,36,3,0
377,F,1,155,643012.2251,5266348.37,681,0,23,0,0
377,F,1,156,643058.4877,5266242.752,674,0,49,1,0
377,F,1,157,643159.5926,5266204.085,652,0,49,0,0
377,F,1,158,644045.4056,5264117.526,745,0,59,2,0
377,F,1,159,645692.939,5264089.398,730,0,32,4,0
377,F,1,160,645689.739,5264127.127,737,0,51,2,0
377,F,1,161,646240.6561,5267038.767,678,0,26,3,0
377,F,1,162,646157.3006,5267150.106,688,2,12,3,2
377,F,1,163,646160.7731,5266138.266,698,0,29,1,0
377,F,1,164,646500.3761,5265959.952,715,0,52,0,0
377,F,1,165,646182.4029,5266116.567,681,1,23,4,1
377,F,1,166,646293.9294,5266053.749,708,0,50,1,0
377,F,1,167,646115.0061,5266191.61,720,0,46,0,0
377,F,1,168,646524.6569,5266012.825,735,0,68,0,0
377,F,1,169,645719.9047,5265274.351,742,1,85,2,1
377,F,1,170,646453.4634,5266088.881,723,1,59,2,1
377,F,1,171,646264.1329,5266100.82,709,3,26,6,3
377,F,1,172,646121.6455,5266257.384,729,0,34,4,0
377,F,1,173,646325.5473,5266204.662,720,0,80,1,0
377,F,1,174,646470.5229,5266069.293,723,10,39,1,10
377,F,1,175,646236.4447,5265973.358,675,2,18,5,2
377,F,1,176,646221.8144,5266046.384,676,0,34,3,0
377,F,1,177,646131.6496,5266218.714,741,0,39,0,0
377,F,1,178,646258.0005,5266105.114,696,5,15,6,5
377,F,1,179,646149.9861,5266148.004,698,0,30,4,0
377,F,1,180,646271.6951,5266250.018,734,0,34,1,0
377,F,1,181,646218.9428,5266040.752,690,0,34,3,0
377,F,0,91,608769.6292,5241578.177,721,1,80,6,1
377,F,0,92,615017.495,5239663.709,699,1,35,1,1
377,F,0,95,607112.7856,5260684.438,743,15,44,5,15
377,F,0,96,607667.8226,5262464.551,622,1,42,0,1
377,F,0,98,644402.6243,5267845.134,603,21,38,4,21
377,F,0,99,612164.1741,5245100.157,697,9,63,8,9
377,F,0,100,619687.7989,5266685.21,653,10,37,3,10
377,F,0,101,620546.9736,5264246.736,725,44,38,5,44
377,F,0,102,603784.3216,5240694.23,638,49,31,4,49
377,F,0,103,645333.6816,5264921.75,631,20,56,4,20
377,F,0,104,647166.904,5264251.284,709,1,81,1,1
377,F,0,105,603861.8329,5240008.248,640,0,87,2,0
377,F,0,106,629468.7873,5265694.003,781,1,82,1,1
377,F,0,108,606247.9191,5240002.225,698,11,58,6,11
377,F,0,109,610593.3346,5263843.191,725,32,8,3,32
377,F,0,110,608864.2374,5264226.959,620,0,61,3,0
377,F,0,111,643488.731,5265684.931,671,5,63,9,5
377,F,0,112,609499.0629,5264649.087,614,1,81,2,1
377,F,0,113,613901.2855,5252565.601,667,0,79,2,0
377,F,0,114,607157.3575,5232422.476,738,1,77,10,1
377,F,0,115,605787.8698,5235536.173,694,0,57,6,0
377,F,0,116,611158.8581,5221054.844,722,1,65,0,1
377,F,0,117,606312.039,5239287.031,764,10,58,1,10
377,F,0,118,614981.9012,5238177.27,734,0,41,0,0
377,F,0,120,608741.9757,5238885.825,752,0,25,0,0
377,F,0,121,652616.8853,5267958.735,779,0,87,2,0
377,F,0,122,620504.3555,5262836.975,705,2,33,4,2
377,F,0,125,605225.9862,5247928.748,630,10,64,5,10
377,F,0,127,609114.1043,5233814.614,749,0,89,3,0
377,F,0,128,609379.5453,5256734.918,700,3,75,3,3
377,F,0,129,614197.4834,5229463.646,772,2,36,3,2
377,F,0,130,609950.6514,5220897.631,721,1,51,5,1
377,F,0,131,631011.5382,5267648.497,709,10,26,3,10
377,F,0,132,616171.765,5240119.213,687,0,77,2,0
377,F,0,134,603830.8551,5252046.805,627,1,71,4,1
377,F,0,136,610019.6043,5257079.838,724,51,16,2,51
377,F,0,137,625699.6815,5267852.321,768,1,80,3,1
377,F,0,138,614024.4441,5259189.803,728,1,15,4,1
377,F,0,142,624230.5312,5258965.333,779,3,65,4,3
377,F,0,143,635703.4707,5266141.258,731,58,13,4,58
377,F,0,144,614833.1586,5242935.618,717,1,34,9,1
377,F,0,145,629240.1029,5260089.542,779,2,82,1,2
377,F,0,146,607492.7801,5242835.447,684,8,54,5,8
377,F,0,147,632950.4788,5263578.669,799,0,90,1,0
377,F,0,149,639030.9503,5265285.065,689,16,43,13,16
377,F,0,150,605486.6093,5255663.139,636,1,71,3,1
