ID,LMT_Date,LMT_Time,DOP,elevation,slope,sin_aspect,cos_aspect,VRM21,dist2drainage,dist2spring,veg_class,used
20032_17,5/20/2017,4:01,2,1871.12,91.7545,0.0891853,0.587185,0.0591402,256.281,1517.15,Shrubland,1
20032_17,5/20/2017,20:00,3.6,1821.36,50.8809,1.50296,1.86431,0.0630275,197.995,1668.52,Shrubland,1
20032_17,5/30/2017,4:00,2.6,2068.02,132.781,0.95631,1.99905,0.118018,66.4831,1203.01,Shrubland,1
20032_17,5/30/2017,8:00,3,2074.15,125.382,1.22827,1.9736,0.116106,72.4983,1206.63,Shrubland,1
20032_17,5/30/2017,12:00,3.6,2084.82,88.0596,1.29701,1.95487,0.112702,72.0902,1205.73,Shrubland,1
20032_17,5/30/2017,16:01,3,2088.42,65.1746,1.83406,0.448332,0.0655663,176.819,1171.06,Shrubland,1
20032_17,5/30/2017,20:00,2,2113.01,32.5597,0.244148,1.65474,0.0791216,161.892,1212.96,Shrubland,1
20032_17,5/31/2017,4:00,1.4,2117.02,55.3898,0.110959,1.45783,0.0454446,211.244,1189.83,Shrubland,1
20032_17,5/31/2017,8:00,1.8,2122.94,56.1206,0.249841,1.66126,0.052455,212.462,1204.37,Shrubland,1
20032_17,5/31/2017,12:00,1.8,2117.02,55.3898,0.110959,1.45783,0.0454446,216.622,1190.07,Shrubland,1
20032_17,6/1/2017,8:00,5,1984.9,41.7918,0.379549,0.215755,0.0568937,273.995,1091.93,Open Tree Canopy,1
20032_17,6/1/2017,12:00,2,1949.24,132.76,1.17465,1.98463,0.0583624,244.24,1120.44,Shrubland,1
20032_17,5/12/2017,20:00,3.2,1994.82,37.8485,1.99186,1.12737,0.121315,17.1172,1150.46,Shrubland,1
20032_17,5/13/2017,0:01,7,2030.23,89.2707,1.77934,0.373397,0.0372003,236.174,1041.65,Shrubland,1
20032_17,5/19/2017,16:00,2.8,1881.63,50.1186,0.940397,0.00177783,0.0923568,183.208,1190.38,Shrubland,1
20032_17,5/20/2017,8:00,3.2,1865.54,74.311,1.27635,0.0389436,0.0574787,262.155,1496.85,Herbaceous-Shrub Steppe,1
20032_17,5/20/2017,12:00,3.2,1866.88,85.4395,1.44015,0.102076,0.0585235,264.093,1508.07,Herbaceous-Shrub Steppe,1
20032_17,5/20/2017,16:00,2.4,1861.37,30.5766,1.27341,1.9619,0.0305897,317.441,1572.41,Shrubland,1
20032_17,5/28/2017,20:01,2.8,2026.97,60.459,0.213208,0.382782,0.0661144,127.004,1042.66,Shrubland,1
20032_17,5/29/2017,0:00,2.2,1990.52,12.4339,1.81853,0.425535,0.119077,1,1134.12,Shrubland,1
20032_17,5/29/2017,20:00,3.2,2021.36,81.7625,0.01704,1.18382,0.0747737,96.6075,1059.91,Shrubland,1
20032_17,6/4/2017,16:00,2.4,2020.46,47.8915,0.591285,1.91266,0.0410467,239.232,1015.02,Shrubland,1
20032_17,5/31/2017,20:00,1.6,1951.95,66.5253,1.43315,1.90132,0.0415445,112.379,885.429,Shrubland,1
20032_17,6/1/2017,0:00,2,1984.25,81.8764,1.14669,1.98918,0.0505238,137.906,854.902,Shrubland,1
20032_17,6/1/2017,4:00,2.8,2007.86,61.8633,0.375928,0.218633,0.161226,300.268,988.236,Open Tree Canopy,1
20032_17,5/30/2017,0:00,3,1953.09,22.6965,0.170393,1.55835,0.0575319,26.9258,846.197,Shrubland,1
20032_17,6/4/2017,20:00,3,1914.96,29.136,1.58966,1.80765,0.0397955,68.4251,793.202,Shrubland,1
20033_17,4/17/2017,20:00,3,1563.92,68.338,1.19408,0.019015,0.0250518,333.708,3718.8,Shrubland,1
20033_17,4/18/2017,0:01,2.6,1602.82,105.672,0.63355,1.93044,0.0317804,339.037,3725.25,Shrubland,1
20033_17,4/18/2017,4:00,2.6,1685.83,35.1445,0.277021,1.69087,0.0458431,332.567,3686.25,Shrubland,1
20033_17,4/18/2017,8:00,2,1676.81,72.0117,1.05214,1.99864,0.0459229,328.805,3681.16,Shrubland,1
20033_17,4/18/2017,12:00,2.8,1682.64,42.9541,1.95851,1.28506,0.0479078,328.495,3680.27,Shrubland,1
20033_17,4/19/2017,20:00,3.2,1602.8,65.8825,1.19E-06,1.00154,0.0447871,283.115,3870.78,Shrubland,1
20033_17,4/20/2017,0:00,3,1619.79,85.0799,0.803502,0.0194958,0.0374824,417.005,3789.67,Shrubland,1
20033_17,4/19/2017,4:00,2.4,1795.16,129.248,0.381443,0.21426,0.149933,224.876,3579.05,Shrubland,1
20033_17,4/19/2017,8:00,1.8,1769.96,86.4009,1.11956,0.00717312,0.104359,237.924,3593.46,Shrubland,1
20033_17,4/19/2017,12:00,2,1769.96,86.4009,1.11956,0.00717312,0.104359,239.27,3594.75,Shrubland,1
20033_17,4/19/2017,16:00,3.4,1723.2,80.0343,0.295884,0.289915,0.0357535,363.09,3705.31,Shrubland,1
20033_17,4/20/2017,4:00,3,1732.61,76.4755,0.289261,1.70346,0.0392504,347.114,3691.59,Shrubland,1
20033_17,4/20/2017,8:03,20.8,1747.31,63.3428,0.336458,1.74814,0.0390667,335.644,3676.23,Shrubland,1
20033_17,4/20/2017,12:00,2.8,1747.31,63.3428,0.336458,1.74814,0.0390667,341.157,3682.15,Shrubland,1
20033_17,4/8/2017,0:03,7.6,1739.01,91.5901,1.41034,0.0880657,0.107601,81.6333,3431.91,Shrubland,1
20033_17,4/8/2017,16:00,2.2,1712.94,116.985,0.00288731,1.07594,0.06736,94.2444,3421.14,Shrubland,1
20033_17,4/17/2017,0:00,3.4,1645.84,42.5937,0.352693,0.237771,0.0994501,190.394,3252.23,Shrubland,1
20033_17,4/18/2017,16:00,2.4,1750.06,60.5288,0.180791,0.426505,0.0824753,129.062,3472.98,Shrubland,1
20033_17,4/19/2017,0:01,2.6,1783.41,56.5775,0.00836772,0.870906,0.139704,141.651,3498.5,Shrubland,1
20033_17,4/20/2017,16:00,2.2,1787,70.6056,1.89197,0.547903,0.0310348,339.201,3630.66,Shrubland,1
20033_17,4/24/2017,16:00,3.6,1647.2,61.6198,1.09933,1.99505,0.145507,22.8254,3370.13,Shrubland,1
20033_17,4/24/2017,20:01,1.8,1658.98,30.3184,0.151915,1.52986,0.109602,64.6607,3314.61,Shrubland,1
20033_17,4/2/2017,4:00,2.8,1860.64,121.263,0.0160276,0.821679,0.120639,183,3426.72,Shrubland,1
20033_17,4/8/2017,12:02,2.8,1680.57,76.0847,1.95795,0.713054,0.140996,36,3272.79,Shrubland,1
20033_17,4/8/2017,20:00,2,1719.9,86.1187,1.97283,1.23152,0.0984435,112.401,3233.06,Shrubland,1
20033_17,4/9/2017,0:00,6.2,1715.26,42.6276,0.0120902,1.15503,0.0594793,148.486,3221.65,Shrubland,1
20033_17,4/17/2017,4:00,2.4,1710.08,67.371,0.0607319,1.34318,0.0616547,134.536,3233.73,Open Tree Canopy,1
20033_17,4/17/2017,8:00,2,1715.26,42.6276,0.0120902,1.15503,0.0594793,142.411,3226.46,Shrubland,1
20033_17,4/17/2017,12:00,3,1703.65,73.8076,0.319301,1.73256,0.0583426,125.674,3243.69,Shrubland,1
20033_17,4/17/2017,16:00,2.6,1698.73,83.9596,1.99692,0.921616,0.0586445,120,3252.76,Shrubland,1
20033_17,4/18/2017,20:01,4.2,1695.91,88.53,0.0961539,0.572142,0.121916,54.5894,3259.5,Shrubland,1
20033_17,4/25/2017,20:01,2.4,1619.43,77.8852,0.903849,0.00463331,0.0825431,147.665,3084.91,Shrubland,1
20033_17,4/2/2017,0:00,6.6,1742.29,67.5296,0.589186,0.0882809,0.167134,59.2368,3300.65,Shrubland,1
20033_17,4/2/2017,8:00,7.8,1907.75,102.831,1.01946,1.99981,0.117436,235.478,3393.13,Shrubland,1
20033_17,4/2/2017,12:00,1.8,1900.35,92.6871,0.604838,0.0813887,0.0800077,235.682,3378.2,Shrubland,1
20033_17,4/3/2017,4:02,2.6,1874.55,76.6482,1.63459,0.227151,0.148908,314.473,3537.05,Open Tree Canopy,1
20033_17,4/3/2017,12:01,3.4,1905.3,78.8318,1.95132,1.3082,0.11766,427.235,3498.57,Shrubland,1
20033_17,4/3/2017,16:00,4,1890.15,97.5354,0.641651,1.93359,0.114327,381.366,3544.88,Shrubland,1
20033_17,4/4/2017,0:00,3.4,1813.38,50.2482,1.1357,0.00925064,0.170139,347.405,3556.75,Shrubland,1
20033_17,4/4/2017,4:02,13.8,1907.86,120.151,1.23378,1.97229,0.146225,446.365,3448.88,Shrubland,1
20033_17,4/4/2017,8:00,2.8,1895.23,126.333,0.899349,1.99492,0.147351,453.419,3458.07,Shrubland,1
20033_17,4/6/2017,16:00,1.8,1813.69,56.8634,1.43031,1.90268,0.074733,103.31,3272.83,Shrubland,1
20033_17,4/6/2017,20:00,5,1815.31,50.6324,1.24076,1.97059,0.0547397,115.974,3285.77,Shrubland,1
20033_17,4/7/2017,20:01,3.6,1723.02,63.8222,0.0545096,1.32565,0.176484,23.2594,3267.62,Shrubland,1
20033_17,4/8/2017,4:00,3.8,1704.96,71.9169,1.89313,0.55021,0.118511,64,3239.13,Shrubland,1
20033_17,4/8/2017,8:00,6.4,1696.51,91.7073,1.41009,0.087957,0.121517,61.9839,3247.61,Shrubland,1
20033_17,4/9/2017,4:01,4.6,1805.86,66.4852,0.00526887,1.10252,0.0796606,335.269,3031.51,Open Tree Canopy,1
20033_17,4/10/2017,0:03,7.2,1772.44,81.0007,1.95308,0.697266,0.0910867,264.002,3112.25,Shrubland,1
20033_17,4/15/2017,20:00,3.2,1618.09,57.9575,0.267685,0.319034,0.0731221,122.332,3027.18,Shrubland,1
20033_17,4/24/2017,0:01,3.4,1890.15,97.5354,0.641651,1.93359,0.114327,389.487,3536.99,Shrubland,1
20033_17,4/24/2017,4:00,3.8,1937.06,65.0004,1.76856,1.63977,0.146885,426.71,3465.89,Shrubland,1
20033_17,4/24/2017,8:00,3.4,1913.01,104.28,1.98552,1.16953,0.130096,450.099,3463.09,Shrubland,1
20033_17,4/24/2017,12:01,6.8,1910.74,114.401,1.76161,1.64804,0.137639,451.935,3454.9,Shrubland,1
20033_17,4/2/2017,16:00,8.4,1947.25,139.517,0.13052,1.49397,0.191993,382.188,3339.42,Shrubland,1
20033_17,4/3/2017,0:00,3,1851.18,55.3124,1.30399,1.95267,0.119383,240.666,3553.82,Shrubland,1
20033_17,4/3/2017,8:00,3.6,1906.49,98.0905,0.0295544,1.24132,0.157679,438.018,3423.22,Shrubland,1
20033_17,4/4/2017,12:00,3.6,1853.77,51.8561,1.95895,0.716413,0.164357,426.758,3464.92,Shrubland,1
20033_17,4/4/2017,16:00,3.6,1886.03,93.7253,0.739735,0.0344628,0.144963,433.351,3445.59,Shrubland,1
20033_17,4/6/2017,4:02,3.2,1957.39,165.602,1.56777,0.176812,0.224333,381.058,3370.46,Shrubland,1
20033_17,4/6/2017,8:01,5.4,1971.25,54.1473,0.85896,1.99,0.216408,354.983,3329.49,Shrubland,1
20033_17,4/6/2017,12:00,3.2,1974.46,46.2808,0.380945,1.78535,0.220825,364.157,3343.71,Shrubland,1
20033_17,4/7/2017,16:01,9,1833.31,70.0739,0.387039,1.79011,0.0622795,119.05,3258.41,Shrubland,1
20033_17,4/9/2017,8:00,4,1841.55,35.4356,1.1184,1.99297,0.114763,343.118,3026.46,Shrubland,1
20033_17,4/9/2017,12:00,2.4,1871.18,105.317,0.0625004,0.652014,0.154401,298.881,3020.57,Herbaceous-Shrub Steppe,1
20033_17,4/10/2017,8:00,6.6,1901.33,63.0537,0.967709,0.000521481,0.195797,154.987,2992.89,Herbaceous-Shrub Steppe,1
20033_17,4/10/2017,12:00,2.8,1904.79,101.548,1.97391,0.773052,0.19246,150.894,3013.32,Herbaceous-Shrub Steppe,1
20033_17,4/13/2017,16:00,3,1874.16,52.735,0.153318,0.467901,0.0898101,188.066,3231.7,Shrubland,1
20033_17,4/15/2017,0:01,2,1610.84,22.8908,1.16573,0.0138289,0.0742173,11.1803,2910.27,Shrubland,1
20033_17,4/16/2017,0:00,2.4,1702.76,94.0821,1.56539,1.82482,0.127936,243.824,2950.79,Shrubland,1
20033_17,4/25/2017,0:02,5,1763.08,97.0316,1.46381,0.114064,0.139186,293.293,2898.51,Shrubland,1
20033_17,3/25/2017,16:00,3.2,1842.06,62.3234,0.230654,0.361168,0.0839382,183.003,3486.84,Shrubland,1
20033_17,3/25/2017,20:00,7.4,1854.13,104.458,1.84681,0.468102,0.0891351,198.494,3491.73,Shrubland,1
20033_17,4/2/2017,20:00,8.4,1926.94,95.2837,1.86215,0.493343,0.0936227,408.725,3363.79,Open Tree Canopy,1
20033_17,4/3/2017,20:01,7.6,1884.75,86.6827,0.159042,0.458899,0.0939212,242,3442.88,Shrubland,1
20033_17,4/7/2017,8:00,4.8,1881.75,79.9873,0.09824,0.567763,0.154879,82.801,3082.67,Shrubland,1
20033_17,4/7/2017,12:00,3.2,1874.13,116.084,0.884516,1.99331,0.174859,67.4759,3068.18,Shrubland,1
20033_17,4/9/2017,16:01,3.6,1907.09,94.4955,1.24724,1.96895,0.134119,316.893,2904.83,Sparsely Vegetated,1
20033_17,4/9/2017,20:01,2.8,1891.07,177.521,1.99268,1.12079,0.146659,229.059,2927.42,Sparsely Vegetated,1
20033_17,4/10/2017,4:03,13.8,1933.37,178.32,1.5921,0.194138,0.219355,73.0616,2903.96,Shrubland,1
20033_17,4/13/2017,4:00,4,1893.29,50.8328,0.166799,0.44703,0.145412,63.5295,3063.38,Shrubland,1
20033_17,4/13/2017,8:00,3.2,1878.31,75.641,0.696398,0.0472012,0.147565,99.0454,3116.13,Shrubland,1
20033_17,4/13/2017,12:00,3.8,1857.92,65.9622,0.75701,0.0299713,0.177489,74,3124.45,Open Tree Canopy,1
20033_17,4/16/2017,4:00,2.2,1786.84,90.1357,0.665953,0.0574435,0.112595,130.142,2779.34,Shrubland,1
20033_17,4/16/2017,8:00,2.2,1786.84,92.012,0.260429,0.326922,0.110442,123.483,2768.17,Shrubland,1
20033_17,4/16/2017,12:00,2.4,1779.31,72.9431,0.749978,0.0317597,0.111625,123.167,2780.15,Shrubland,1
20033_17,4/16/2017,16:00,2.6,1841.3,107.721,1.24477,0.0304192,0.146598,198.305,2725.59,Shrubland,1
20033_17,4/16/2017,20:00,2.6,1861.74,58.175,0.698834,0.0464284,0.0998012,351.262,2831.86,Open Tree Canopy,1
20033_17,3/25/2017,4:00,4.2,1844.62,105.092,1.99617,0.912526,0.0508458,96.421,3485.1,Shrubland,1
20033_17,3/25/2017,8:00,8.4,1838.92,117.48,1.93174,0.636867,0.0514531,100.603,3488.61,Shrubland,1
20033_17,3/25/2017,12:00,6,1831.28,137.93,1.90465,1.42615,0.0630985,95.2575,3487.26,Shrubland,1
20033_17,4/6/2017,0:00,4.6,2023.77,107.506,0.0037905,1.08699,0.128108,402.449,3219.49,Shrubland,1
20033_17,4/7/2017,4:00,3.8,1968.37,74.5235,0.00922471,0.864485,0.0732638,152.191,3052.79,Open Tree Canopy,1
20033_17,4/15/2017,4:00,2.8,1781.54,117.567,0.997345,2,0.189117,53.8238,2619.71,Shrubland,1
20033_17,4/15/2017,8:00,2.2,1779.68,125.421,1.99774,1.06722,0.194315,49.0408,2615.9,Shrubland,1
20033_17,4/15/2017,12:00,1.6,1794.17,101.751,0.48951,1.85988,0.193363,50.8035,2614.72,Shrubland,1
20033_17,4/15/2017,16:01,2.4,1785.26,92.6789,0.672529,1.94486,0.183881,65.8027,2618.85,Shrubland,1
20033_17,4/25/2017,4:00,4.6,1777.67,110.233,1.99444,1.10526,0.196251,39.6989,2615.6,Shrubland,1
20033_17,4/25/2017,12:00,3.2,1796.64,103.861,1.97536,1.22061,0.202004,39.0512,2602.05,Shrubland,1
20033_17,4/25/2017,16:01,5.2,1701.28,200.353,1.96746,1.25301,0.214519,11.7047,2645.42,Shrubland,1
20033_17,3/25/2017,0:01,3.6,1833.2,52.9372,1.77722,1.62923,0.124842,60.8112,3403.84,Shrubland,1
20033_17,3/27/2017,16:00,7.2,1916.13,69.5354,1.13513,0.00917172,0.193868,20.8087,2795.8,Shrubland,1
20033_17,3/31/2017,20:01,9.2,1861.36,55.0167,1.85443,1.51956,0.0814167,85.9593,3370.83,Shrubland,1
20033_17,4/1/2017,16:01,6.4,2061.87,99.1527,1.32415,1.94601,0.171106,343.751,3035.79,Shrubland,1
20033_17,4/1/2017,20:01,2,1986.48,72.5685,1.80802,1.58915,0.0960639,234.079,3022.09,Open Tree Canopy,1
20033_17,4/5/2017,16:00,2.6,2020.9,52.8713,1.9641,1.26553,0.113188,311.082,3161.2,Herbaceous-Shrub Steppe,1
20033_17,4/5/2017,20:01,3.6,2083.14,95.8511,0.280919,1.69493,0.187751,399.541,3102.4,Shrubland,1
20033_17,4/7/2017,0:00,4.6,2014.68,78.2786,0.408589,0.19363,0.0993629,285.449,2976.42,Open Tree Canopy,1
20033_17,4/12/2017,0:02,6.8,1979.02,74.9074,0.503356,0.132045,0.0737449,356.168,3230.93,Open Tree Canopy,1
20033_17,4/14/2017,20:03,4.8,1786.01,132.181,1.69168,0.277796,0.243548,83.4865,2434.53,Shrubland,1
20033_17,4/23/2017,20:00,4.8,2083.97,65.7553,0.925679,1.99723,0.18143,418.336,3108.44,Open Tree Canopy,1
20033_17,3/31/2017,8:01,3.6,2078.78,48.4071,1.49117,0.128937,0.177295,420.43,3042.78,Shrubland,1
20033_17,4/1/2017,0:00,6.4,1801.57,50.665,1.91882,0.605335,0.170263,13.6015,3354.86,Shrubland,1
20033_17,4/5/2017,8:00,3.8,2024.61,117.592,1.28723,0.0421387,0.086569,340.701,3105.26,Shrubland,1
20033_17,4/5/2017,12:00,3.2,2018.85,56.3908,1.99302,0.882064,0.0835438,337.004,3100.98,Shrubland,1
20033_17,4/10/2017,20:00,3,1926.9,47.2045,0.933329,0.00222498,0.16787,40.2492,2774.54,Open Tree Canopy,1
20033_17,4/11/2017,0:01,2.8,1978.18,107.309,1.19094,1.9816,0.0691661,132.136,2795.36,Sparsely Vegetated,1
20033_17,4/11/2017,4:00,2.6,1981.76,77.0456,0.482975,0.14403,0.0671929,117.745,2857.26,Open Tree Canopy,1
20033_17,4/11/2017,8:00,3.8,1985.98,83.3498,1.22481,1.9744,0.0508797,133.27,2846.91,Shrubland,1
20033_17,4/11/2017,12:00,2.6,1991.88,68.0982,0.346878,1.75725,0.0601443,123.859,2856.56,Open Tree Canopy,1
20033_17,4/11/2017,16:01,4.6,2082.05,50.1238,0.109165,0.545673,0.107233,368.982,2900.26,Open Tree Canopy,1
20033_17,4/11/2017,20:00,2.4,2090.63,24.0308,0.20032,1.60043,0.19081,408.496,3011.67,Open Tree Canopy,1
20033_17,4/14/2017,16:00,7,2052.95,49.5324,0.311284,1.72503,0.219599,317.405,2324.74,Shrubland,1
20033_17,3/27/2017,8:00,2.6,2114.47,77.3122,1.93452,0.644102,0.103908,99.0051,2476.67,Shrubland,1
20033_17,3/27/2017,12:00,3.8,2110.04,82.6387,1.67115,1.74132,0.100315,81.8352,2436.9,Shrubland,1
20033_17,4/14/2017,12:00,2.6,2063.65,93.4932,0.576343,0.0941771,0.0667698,121.037,2199.76,Sparsely Vegetated,1
20033_17,4/23/2017,16:00,3.8,2088.09,57.1429,0.287251,0.298581,0.10408,341.844,2912.74,Shrubland,1
20033_17,3/26/2017,16:00,4.2,2173.34,102.778,0.174977,1.5651,0.09846,359.271,2674.7,Open Tree Canopy,1
20033_17,3/26/2017,20:00,2.4,2107.83,102.885,0.605497,0.0811055,0.0322803,197.091,2558.28,Sparsely Vegetated,1
20033_17,3/27/2017,0:00,2.8,2114.1,73.224,0.07932,0.609682,0.10776,77.4919,2386.81,Shrubland,1
20033_17,3/27/2017,4:00,5.6,2111.47,142.182,1.8471,0.468567,0.0995254,81.4002,2421.24,Shrubland,1
20033_17,3/29/2017,4:00,6,1961.02,121.261,0.569082,0.0976087,0.0841226,111.364,2956.53,Shrubland,1
20033_17,3/29/2017,8:00,4,1987.2,75.98,1.89982,1.43627,0.0719762,117.618,2932.48,Shrubland,1
20033_17,3/29/2017,12:00,4.4,1996.95,99.1021,0.44659,0.167091,0.0927166,141.767,2945.6,Shrubland,1
20033_17,3/29/2017,16:00,2,1935.35,117.279,1.98471,0.825809,0.106558,77.0779,3066.02,Shrubland,1
20033_17,3/31/2017,4:01,9,2002.1,60.3018,1.4679,1.88378,0.0636195,139.646,2913.57,Shrubland,1
20033_17,4/1/2017,4:01,3.8,1979.82,122.398,0.38829,0.208918,0.0802066,117.171,2953.04,Shrubland,1
20033_17,4/1/2017,8:00,3.4,1988.03,88.7983,1.57894,1.81537,0.0645728,119.231,2923.98,Shrubland,1
20033_17,4/1/2017,12:00,2.4,2023.95,79.2886,0.418639,0.186355,0.0919127,173.968,2935.72,Shrubland,1
20033_17,4/5/2017,4:00,2.4,2030.82,73.81,1.48504,1.87449,0.0954792,173.666,2943.56,Shrubland,1
20033_17,4/23/2017,4:00,2.4,2022.4,68.2098,0.773725,0.0259365,0.0903721,175.756,2919.36,Shrubland,1
20033_17,4/23/2017,8:00,2.4,2040.38,59.8598,1.81447,1.5802,0.0957609,190.539,2944.84,Shrubland,1
20033_17,4/23/2017,12:00,3,2038.64,97.6998,1.84026,0.457815,0.0909312,199.023,2931.59,Shrubland,1
20033_17,3/26/2017,4:00,3.4,2175.13,90.9086,1.45967,0.111908,0.134529,374.214,2651.18,Shrubland,1
20033_17,3/26/2017,8:00,2.2,2139.61,83.103,1.87282,1.48805,0.0718792,334.94,2673.93,Shrubland,1
20033_17,3/26/2017,12:00,3.6,2163.07,113.26,0.0959758,1.42748,0.104268,350.036,2669.33,Shrubland,1
20033_17,3/31/2017,0:00,5,1985.34,65.1328,1.41869,1.90813,0.0867069,89.5545,2823.13,Shrubland,1
20033_17,4/20/2017,20:00,2.6,1996.01,83.3877,1.60427,0.203219,0.138431,127.758,2975.42,Open Tree Canopy,1
20033_17,4/21/2017,16:00,3.8,2067.39,69.5788,0.397169,0.202131,0.0520392,253.308,2689.27,Shrubland,1
20033_17,4/22/2017,4:00,2,1979.18,118.189,1.44398,1.89604,0.0811528,96.3016,2887.18,Shrubland,1
20033_17,4/22/2017,8:00,1.8,1974.18,107.508,0.127068,1.48784,0.0873441,98.4886,2876.6,Shrubland,1
20033_17,4/22/2017,12:00,2.4,1974.18,107.508,0.127068,1.48784,0.0873441,95.3363,2878.04,Shrubland,1
20033_17,4/22/2017,20:00,5.2,1977.95,54.4325,1.75114,0.339852,0.12378,112.071,3025.78,Open Tree Canopy,1
20033_17,3/29/2017,20:00,6.6,1934.73,85.7644,0.178348,0.43001,0.0809081,53.3104,3048.52,Shrubland,1
20033_17,3/30/2017,16:00,2.6,2044.94,125.087,1.58056,1.81422,0.104324,201.695,2654.91,Shrubland,1
20033_17,4/12/2017,4:00,3.6,2076.98,115.78,1.99424,1.10715,0.105355,99.8098,2572.18,Shrubland,1
20033_17,4/13/2017,0:00,3.8,2251.68,72.4777,1.21131,1.97742,0.0851247,332.886,2430.65,Open Tree Canopy,1
20033_17,4/13/2017,20:00,2.4,2243.5,47.7708,0.235509,0.355365,0.0623768,338.723,2325.81,Sparsely Vegetated,1
20033_17,4/14/2017,8:00,2.2,2111.13,134.101,0.106986,0.549971,0.0771459,245.937,1848.18,Shrubland,1
20033_17,4/22/2017,16:00,3.8,1925.13,34.6145,1.99893,0.953708,0.159689,9.21954,2786.69,Shrubland,1
20033_17,3/29/2017,0:00,5.8,2061.68,63.795,0.392654,0.205562,0.0853671,206.526,2865.58,Open Tree Canopy,1
20033_17,3/30/2017,4:00,7,2043.46,176.409,1.63653,0.228745,0.132808,58.4123,2537.88,Shrubland,1
20033_17,3/30/2017,8:00,2.4,2035.78,98.8871,1.56623,1.82425,0.129286,59.8164,2562.59,Shrubland,1
20033_17,3/30/2017,12:00,4.4,2052.83,175.526,1.78851,0.384979,0.130832,64.3506,2544.03,Shrubland,1
20033_17,3/30/2017,20:01,6.4,1969.48,76.8869,0.00325471,1.08062,0.14381,20.5913,2675.6,Open Tree Canopy,1
20033_17,4/5/2017,0:00,3.8,2013.4,91.9366,1.32835,0.0554447,0.126217,76.0592,2668.68,Open Tree Canopy,1
20033_17,4/12/2017,8:01,5.2,2102.28,53.8543,0.324718,0.262441,0.0816707,107.541,2478.2,Shrubland,1
20033_17,4/12/2017,16:01,4.8,2196.35,69.1974,1.2875,0.0422199,0.0442065,234.649,2384.91,Shrubland,1
20033_17,4/12/2017,20:00,2.2,2203.95,45.0855,1.73434,1.67878,0.0450365,256.33,2402,Open Tree Canopy,1
20033_17,4/14/2017,0:01,3.2,2031.53,55.9464,1.62373,0.218363,0.0917648,121.565,1735.08,Shrubland,1
20033_17,4/14/2017,4:00,2.6,2081.22,38.8281,0.16465,1.54972,0.121124,161.276,1717.74,Shrubland,1
20033_17,4/21/2017,4:00,2.4,2085.69,158.131,1.60314,1.79763,0.126262,81.8352,2530.14,Shrubland,1
20033_17,4/21/2017,8:00,3.6,2085.69,158.131,1.60314,1.79763,0.126262,83.006,2526.59,Shrubland,1
20033_17,4/21/2017,12:00,5,2103.47,93.4107,0.504712,1.86873,0.117456,94.4034,2515.05,Shrubland,1
20033_17,4/21/2017,20:00,3.8,2004.84,80.8055,1.07586,1.99712,0.159963,51.5461,2597.45,Open Tree Canopy,1
20033_17,3/26/2017,0:00,3,2134.06,118.882,0.467577,0.153522,0.065235,193.311,2322.21,Shrubland,1
20033_17,3/28/2017,4:00,3.2,2088.58,74.3936,0.335283,0.252905,0.091233,192.354,2663.42,Open Tree Canopy,1
20033_17,3/28/2017,8:00,8.2,2076.77,142.484,1.46473,1.88545,0.0993106,194.486,2654.61,Open Tree Canopy,1
20033_17,3/28/2017,12:00,4,2080.2,146.719,0.203567,0.395273,0.0974716,184.621,2651.86,Open Tree Canopy,1
20033_17,3/28/2017,16:00,3.8,2115.04,75.8317,0.83502,0.0137031,0.0932489,232.263,2703.68,Sparsely Vegetated,1
20033_17,3/28/2017,20:00,3,2124.56,102.661,1.23781,0.0286877,0.0862703,266.58,2672.53,Open Tree Canopy,1
20033_17,4/22/2017,0:00,3.2,2048.76,31.7659,0.337243,1.74883,0.140324,67.624,2549.01,Open Tree Canopy,1
20033_17,3/27/2017,20:00,6.2,2206.52,12.9092,0.754932,1.96951,0.123974,302.764,2709.62,Open Tree Canopy,1
20033_17,3/30/2017,0:00,3,2122.8,73.1825,1.66811,1.74407,0.0277108,133.222,2868.06,Open Tree Canopy,1
20033_17,4/4/2017,20:00,2,2142.58,100.697,1.91097,0.587526,0.0296327,155.081,2840.75,Open Tree Canopy,1
20033_17,4/23/2017,0:01,3.2,2074.02,71.477,1.95572,0.705734,0.137461,41.1096,2948.11,Open Tree Canopy,1
20033_17,3/28/2017,0:01,2.8,2262.99,59.6768,0.660013,0.0595698,0.119052,323.039,2660.46,Open Tree Canopy,1
20034_17,5/1/2017,0:01,5.2,1830.57,81.9762,0.353455,1.76288,0.0365045,289.111,3653.73,Shrubland,1
20034_17,4/29/2017,8:00,3,1758.14,39.8528,0.368689,1.77553,0.0956959,165.484,3194.08,Shrubland,1
20034_17,4/29/2017,12:00,5.8,1758.14,39.8528,0.368689,1.77553,0.0956959,161.892,3195.2,Shrubland,1
20034_17,4/29/2017,16:03,5.4,1695.81,125.297,0.000372946,0.972691,0.112813,83.8689,3235.06,Shrubland,1
20034_17,4/29/2017,20:03,5.4,1682.98,53.9463,0.693177,0.0482335,0.153591,7.2111,3344.68,Shrubland,1
20034_17,4/30/2017,4:01,2.6,1870.26,106.298,1.79514,0.393576,0.129826,202.233,3420.37,Shrubland,1
20034_17,4/30/2017,8:00,2,1870.26,106.298,1.79514,0.393576,0.129826,197.294,3416.92,Shrubland,1
